TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	3-3-2012	
40222FRDMT3001C	1306204284830	N982	ZINC COMPOUNDS	TRI	2006	FORD MOTOR CO KENTUCKY TRUCK PLANT	3001 CHAMBERLAIN LN	LOUISVILLE	JEFFERSON	KY	40241	YES	NO	NO	NO								336112						38.2925	-85.531111	053351227								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				YES	 	
28376HSFRF52CEN	1306204292852	007664417	AMMONIA	TRI	2006	HOUSE OF RAEFORD FARMS INC KILL PLANT	520 CENTRAL AVE	RAEFORD	HOKE	NC	28376	YES	NO	NO	NO								311615						34.97886	-79.217364	003199346								NASH JOHNSON & SONS FARMS INC	003199346	For the 2006 we continued to upgrade our piping and equipment to reduce the amounts of ammonia released into the enviroment.  We have had our mechanical integrity review finished and are continuining to make improvements from the results found.	NO	GREG.STEENBLOCK@HOUSEOFRAEFORD.COM			NO	 	
28376HSFRF1ECEN	1306204292864	007664417	AMMONIA	TRI	2006	HOUSE OF RAEFORD FARMS INC F P/DISTRIBUTION CENTER	1000 E CENTRAL AVE	RAEFORD	HOKE	NC	28376	YES	NO	NO	NO								311615						34.979167	-79.220278	003199346								NASH JOHNSON & SONS FARMS INC		During the year 2006 we updated our piping and valve systems and evaluated the refrigeration system to control any possible leaks.  We installed a new ice maker along with new Thermutator.  We changed out three compressers and two evaporators.  We completed our Maintenance Integrity program.	NO	RAY.RACKLEY@HOUSEOFRAEFORD.COM			NO	 	
70776CBGGYRIVER	1306204310736	027314132	NORFLURAZON	TRI	2006	SYNGENTA CROP PROTECTION INC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	YES	NO	NO	NO								325320	325998	325199	325188			30.246667	-91.103333	053783445								SYNGENTA AG	966616633	Recover dryer residues from clean-out after campaign and retain for rework for next campaign rather than dispose of dryer solids.	NO	TODD.BARTOW@SYNGENTA.COM			NO	 	
07727PPLCD5029I	1306204334914	007439921	LEAD	PBT	2006	APPLICAD INC	5029 INDUSTRIAL RD	FARMINGDALE	MONMOUTH	NJ	07727	YES	NO	NO	NO								334418						40.189372	-74.123604	623149895								APPLICAD INC		Many components and circuit board assemblies have been required to go lead-free. We have thus purchased and used some lead-free solders to conform to these new requirements.	NO	JMACMILLAN@ACI-APPLICAD.COM			YES	 	
05446CHMPLHERCU	1306204340513	N010	ANTIMONY COMPOUNDS	TRI	2006	CHAMPLAIN CABLE CORP	175 HERCULES DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO								335929						44.510756	-73.176005	002338549								CHAMPLAIN CABLE CORP		We added new concentrate feeders and incorporated lean manufacturing to reduce the amount of purging necessary.	NO	WREICHERT@CHAMPCABLE.COM			YES	 	
46706KMBLL1015W	1306204352241	007439921	LEAD	PBT	2006	KIMBALL ELECTRONICS AUBURN	1015 W 15TH ST	AUBURN	DEKALB	IN	467062047	YES	NO	NO	NO								334418	334290					41.362329	-85.070149	131522401								KIMBALL INTERNATIONAL INC	006365803	THIS FACILITY WAS CLOSED IN SEPTEMBER 2006.  ALL PRODUCTION HAS CEASED.	NO				YES	 	
18403DVFFRJFKEN	1306204363396	007439921	LEAD	PBT	2006	LOCKHEED MARTIN - ARCHBALD	459 KENNEDY DR	ARCHBALD	LACKAWANNA	PA	18403	YES	NO	NO	NO								332999						41.49277	-75.55807									LOCKHEED MARTIN CORP	602634834	Contracted with Avchem to provide chemical management.  Reduced amount of solder with expired shelf life.  Followed employee recommendation to recycle outdated solder rolls.	NO	VINCENT.M.KUCHINSKI@LMCO.COM			YES	 	
99352LLDTC2025B	1306204368738	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2006	PERMA-FIX NORTHWEST RICHLAND INC	2025 BATTELLE BLVD	RICHLAND	BENTON	WA	99354	YES	NO	NO	NO								562211						46.343805	-119.294219	137253659								PERMA-FIX ENVIRONMENTAL SERVICES INC	137253659	The Dun & Bradstreet Number for Perma-Fix Northwest, Inc. in Section 4.7 is for Pacific EcoSolutions, Inc. (the operator of the facility during CY 2006).  Perma-Fix Northwest, Inc. (the current owner of the facility) does not yet have it's own Dun & Bradstreet Number.	NO	RGRONDIN@PERMA-FIX.COM			NO	 	
99352LLDTC2025B	1306204368740	007439921	LEAD	PBT	2006	PERMA-FIX NORTHWEST RICHLAND INC	2025 BATTELLE BLVD	RICHLAND	BENTON	WA	99354	YES	NO	NO	NO								562211						46.343805	-119.294219	137253659								PERMA-FIX ENVIRONMENTAL SERVICES INC	137253659	The Dun & Bradstreet Number listed in Section 4.7 for Perma-Fix Northwest, Inc. (the current owner of the facility) is actually the Dun & Bradstreet Number for Pacific EcoSolutions, Inc. (the operator of the facility during CY2006) because Perma-Fix Northwest, Inc. has not yet been issued a Dun & Bradstreet Number.	NO	RGRONDIN@PERMA-FIX.COM			YES	 	
48121FRDRG3001M	1306204293144	N982	ZINC COMPOUNDS	TRI	2006	FORD MOTOR CO ROUGE POWER & UTILITIES OPERATIONS	3001 MILLER RD	DEARBORN	WAYNE	MI	48121	NO	YES	NO	NO								221122						42.30982	-83.15734	001344746	005778980							ROUGE STEEL CO & FORD MOTOR CO	005778980	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				YES	 	
19034MCNLCCAMPH	1306204311245	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2006	MCNEIL CONSUMER HEALTHCARE	7050 CAMPHILL RD	FORT WASHINGTON	MONTGOMERY	PA	19034	YES	NO	NO	NO								325412						40.125256	-75.209023	002347102								JOHNSON & JOHNSON INC	001307081	Chemical is an impurity in fuel oil	NO	BMACHT1@ITS.JNJ.COM			NO	 	
37303MLLSP2530N	1306204317832	007440020	NICKEL	TRI	2006	MILLS PRODUCTS INC	2530 NORTHRIDGE DR	ATHENS	MCMINN	TN	37303	YES	NO	NO	NO								332116						35.47997	-84.587861	005380829								MILLS PRODUCTS INC	005380829	Next year will show a reduction as we are goint to 201 S.S. Instead of 304.	NO	TMULLINS@MILLSPRODUCTS.COM			YES	 	
44507GNRLX4040L	1306204329357	007697372	NITRIC ACID	TRI	2006	GENERAL EXTRUSIONS INC.	4040 LAKE PARK RD	YOUNGSTOWN	MAHONING	OH	44512	YES	NO	NO	NO								331316						41.059274	-80.63507	004470852										This was process was eliminated in June '06. We no longer will be using Nitric Acid.	NO				NO	 	
53950WLKRS625ST	1306204358168	007440473	CHROMIUM	TRI	2006	WALKER STAINLESS EQUIPMENT CO	625 STATE ST	NEW LISBON	JUNEAU	WI	53950	YES	NO	NO	NO								332420						43.88399	-90.172967	412216106								WALKER GROUP HOLDINGS	003005766	Operations were improved to reduce scrap	NO	JARZT@WALKERSTAINLESS.COM			YES	 	
08530BRNCL11KAR	1306204293599	007439921	LEAD	PBT	2006	BREEN COLOR CONCENTRATES INC	11 KARI DR	LAMBERTVILLE	HUNTERDON	NJ	085300341	YES	NO	NO	NO								326121						40.385328	-74.920892	086426558										Section 7C:  The Lead containing pigment dust is routed to a dust collector, recovered, and reused to manufacture black color concentrates.   Question 8.1:  Many product formulas using Lead containing pigments were replaced with formulas using non-heavy metal pigments.	NO	DMOSSO@BREENCOLOR.COM			YES	 	
08530BRNCL11KAR	1306204293601	N420	LEAD COMPOUNDS	PBT	2006	BREEN COLOR CONCENTRATES INC	11 KARI DR	LAMBERTVILLE	HUNTERDON	NJ	085300341	YES	NO	NO	NO								326121						40.385328	-74.920892	086426558										Section 7C:  The Lead Stabilizer dust is routed to a dust collector, recovered, and reused to manufacture black color concentrates.   Question 8.1:  Many product formulas using a Lead Compound containing stabilizer were replaced with formulas using non-heavy metal pigments that don't require this stabilizer.	NO	DMOSSO@BREENCOLOR.COM			YES	 	
04005FBRMT5MORI	1306204305700	007439976	MERCURY	PBT	2006	FIBER MATERIALS INC	5 MORIN ST	BIDDEFORD	YORK	ME	04005	YES	NO	NO	NO								335991	336415					43.470512	-70.490795	048268890										Mercury is used as process aid in a laboratory piece of equipment for measuring thermal reaction during a lab test.  Mercury is sent off-site to be cleaned and returned use in the same piece of equipment.	NO	JCBEEDY@FIBERMATERIALSINC.COM			YES	 	
04005FBRMT5MORI	1306204305712	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2006	FIBER MATERIALS INC	5 MORIN ST	BIDDEFORD	YORK	ME	04005	YES	NO	NO	NO								335991	336415					43.470512	-70.490795	048268890										Coal tar pitch is used in a a carbonizatoin process where the effluent is thermally treated as part of the process.	NO	JCBEEDY@FIBERMATERIALSINC.COM			NO	 	
14219FRDMT53663	1306204318101	007440508	COPPER	TRI	2006	FORD MOTOR CO BUFFALO STAMPING PLANT	S 3663 LAKE SHORE RD	BUFFALO	ERIE	NY	14219	YES	NO	NO	NO								336370						42.787148	-78.842054	137649323								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	DPARANIC@FORD.COM			YES	 	
14219FRDMT53663	1306204318113	007439921	LEAD	PBT	2006	FORD MOTOR CO BUFFALO STAMPING PLANT	S 3663 LAKE SHORE RD	BUFFALO	ERIE	NY	14219	YES	NO	NO	NO								336370						42.787148	-78.842054	137649323								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	DPARANIC@FORD.COM			YES	 	
14219FRDMT53663	1306204318125	007439965	MANGANESE	TRI	2006	FORD MOTOR CO BUFFALO STAMPING PLANT	S 3663 LAKE SHORE RD	BUFFALO	ERIE	NY	14219	YES	NO	NO	NO								336370						42.787148	-78.842054	137649323								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	DPARANIC@FORD.COM			YES	 	
74501MCLSTHWY69	1306204318238	007429905	ALUMINUM (FUME OR DUST)	TRI	2006	US ARMY MCALESTER ARMY AMMUNITION PLANT	1 C TREE RD	MC ALESTER	PITTSBURG	OK	74501	YES	NO	YES	NO								928110						34.846944	-95.857222									US DEPARTMENT OF DEFENSE		section 5.5.4 other disposal consist of soil deposits due to open detonation of munitions containing aluminum.	YES	JARROD.DEAN.THOMAS@US.ARMY.MIL			YES	 	
46206LLSNG2001S	1306204341388	007440473	CHROMIUM	TRI	2006	ROLLS-ROYCE CORP- PLANTS 5 & 8	2355 & 2001 S TIBBS AVE	INDIANAPOLIS	MARION	IN	46241	YES	NO	NO	NO								336412						39.735	-86.208778	804754141								ROLLS-ROYCE PLC	210908687	Chromium Plating was eliminated from the facility in 2006.  The amount of chromium disposed as waste increased in 2006 (see 8.1 c/d) due to disposal of chemicals and sludge related to elimination of the Chromium Plating system.  Chromium releases in 2007's report are expected to decrease significantly.	NO	DEVIN.KENT@ROLLS-ROYCE.COM			YES	 	
46206LLSNG2001S	1306204341390	007440508	COPPER	TRI	2006	ROLLS-ROYCE CORP- PLANTS 5 & 8	2355 & 2001 S TIBBS AVE	INDIANAPOLIS	MARION	IN	46241	YES	NO	NO	NO								336412						39.735	-86.208778	804754141								ROLLS-ROYCE PLC	210908687	Chromium and Copper Plating was eliminated from the facility in 2006.  The amount of copper disposed as waste increased in 2006 (see 8.1 c/d) due to disposal of chemicals and sludge related to elimination of the Chromium and Copper Plating system.  Copper releases in 2007's report are expected to decrease significantly.	NO	DEVIN.KENT@ROLLS-ROYCE.COM			YES	 	
46206LLSNG2001S	1306204341402	007439921	LEAD	PBT	2006	ROLLS-ROYCE CORP- PLANTS 5 & 8	2355 & 2001 S TIBBS AVE	INDIANAPOLIS	MARION	IN	46241	YES	NO	NO	NO								336412						39.735	-86.208778	804754141								ROLLS-ROYCE PLC	210908687	Chromium and Copper Plating was eliminated from the facility in 2006.  The amount of lead disposed as waste increased in 2006 (see 8.1 c/d) due to disposal of chemicals and sludge related to elimination of the Chromium and Copper Plating system.  Lead releases in 2007's report are expected to decrease significantly.  The amount of lead recycled off-site increased in 2006 due to a shipment of Cerrobend for recycling.	NO	DEVIN.KENT@ROLLS-ROYCE.COM			YES	 	
13733BRDNN911JO	1306204294019	000108054	VINYL ACETATE	TRI	2006	ELMER'S PRODUCTS INC.	151 COUNTY RT 38	BAINBRIDGE	CHENANGO	NY	13733	YES	NO	NO	NO								325520						42.30573	-75.46781	839421633								ELMER'S PRODUCTS INC	839421633	Operation was shut down during 2006 - Material from these activities is now being 100% sourced from various outside suppliers.	NO				NO	 	
44110SYNTH1000W	1306204312161	N982	ZINC COMPOUNDS	TRI	2006	FERRO CORP	1636 WAYSIDE RD	CLEVELAND	CUYAHOGA	OH	44112	YES	NO	NO	NO								325199						41.5562	-81.55949	004161477								FERRO CORP	004161477	The site is aggressivly reducing off-specification material by re-working or selling the material to new customers.	NO	LAITURIA@FERRO.COM			YES	 	
30354FRDMT340HE	1306204341782	N230	CERTAIN GLYCOL ETHERS	TRI	2006	FORD MOTOR CO - ATLANTA ASSEMBLY PLANT	340 HENRY FORD II AVE	HAPEVILLE	FULTON	GA	30354	YES	NO	NO	NO								336111						33.654167	-84.403336	003305307								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
30354FRDMT340HE	1306204341794	000100414	ETHYLBENZENE	TRI	2006	FORD MOTOR CO - ATLANTA ASSEMBLY PLANT	340 HENRY FORD II AVE	HAPEVILLE	FULTON	GA	30354	YES	NO	NO	NO								336111						33.654167	-84.403336	003305307								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
