REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2013	NO	99611TSRLSMILE1	TESORO ALASKA CO - NIKISKI TERMINAL	MILE 19  KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.675537	-151.373618									TESORO CORP	008133480	1313211179445	000100414	ETHYLBENZENE	TRI	Pounds																		32	35	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.19	NA	NA																															0	0	0	0	32	35	35	35	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	99611TSRLSMILE1	TESORO ALASKA CO - NIKISKI TERMINAL	MILE 19  KENAI SPUR HWY	KENAI	KENAI PENINSULA	AK	99611			YES	NO	NO	NO								424710						60.675537	-151.373618									TESORO CORP	008133480	1313211179421	000110827	CYCLOHEXANE	TRI	Pounds																		43	48	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.19	NA	NA																															0	0	0	0	43	48	48	48	0	0	0	0	0	0	0	0	NO	SHAWN.BROWN@TSOCORP.COM			NO	 	
2013	NO	9970WGLDNV119HH	GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT	1150 H & H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705			YES	NO	NO	NO								221112						64.735968	-147.348622									GOLDEN VALLEY ELECTRIC ASSOC	002848588	1313211043649	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		196	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.67	NA	NA																															0	0	0	0	196	2	2	2	0	0	0	0	0	0	0	0	NO	KED@GVEA.COM			NO	 	
2013	NO	9970WGLDNV119HH	GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT	1150 H & H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705			YES	NO	NO	NO								221112						64.735968	-147.348622									GOLDEN VALLEY ELECTRIC ASSOC	002848588	1313211043575	000110827	CYCLOHEXANE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.67	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	KED@GVEA.COM			NO	 	
2013	NO	9970WGLDNV119HH	GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT	1150 H & H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705			YES	NO	NO	NO								221112						64.735968	-147.348622									GOLDEN VALLEY ELECTRIC ASSOC	002848588	1313211043587	000100414	ETHYLBENZENE	TRI	Pounds																		97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.67	NA	NA																															0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	NO	KED@GVEA.COM			NO	 	
2013	NO	9970WGLDNV119HH	GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT	1150 H & H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705			YES	NO	NO	NO								221112						64.735968	-147.348622									GOLDEN VALLEY ELECTRIC ASSOC	002848588	1313211043601	000110543	N-HEXANE	TRI	Pounds																		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.67	NA	NA																															0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	NO	KED@GVEA.COM			NO	 	
2013	NO	9970WGLDNV119HH	GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT	1150 H & H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705			YES	NO	NO	NO								221112						64.735968	-147.348622									GOLDEN VALLEY ELECTRIC ASSOC	002848588	1313211043625	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		0	130	130	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.67	NA	NA																															0	0	0	0	0	130	130	130	0	0	0	0	0	0	0	0	NO	KED@GVEA.COM			NO	 	
2013	NO	9970WMLSNP25HLL	EMULSION PRODUCTS CO - NORTH POLE FACILITY	2500 HOLLAND AVIATION ST	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705			YES	NO	NO	NO								324121						64.76253	-147.39292	798926882								COLASKA	606103737	1313211632536	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		25.81	41.87	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.27	NA	NA																															0	0	0	0	25.81	41.87	42	42	0	0	0	0	0	0	0	0	NO	DGUAY@COLASKA.COM			NO	 	
2013	NO	9970WMLSNP25HLL	EMULSION PRODUCTS CO - NORTH POLE FACILITY	2500 HOLLAND AVIATION ST	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705			YES	NO	NO	NO								324121						64.76253	-147.39292	798926882								COLASKA	606103737	1313211632512	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2.21	3.59	3.6	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.27	NA	NA																															0	0	0	0	2.21	3.59	3.6	3.6	0	0	0	0	0	0	0	0	NO	DGUAY@COLASKA.COM			NO	 	
2013	NO	99692NSNC POUCH	UNISEA INC	88 SALMON WAY	DUTCH HARBOR	ALEUTIANS WEST	AK	996920008			YES	NO	NO	NO								311712						53.878858	-166.553496	069572279								NIPPON SUISAN USA		1313211108547	007664417	AMMONIA	TRI	Pounds																		0	3381.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.1	NA	NA																															0	0	0	0	0	3381.67	0	0	0	0	0	0	0	0	0	0	NO	GREGG.BISHOP@UNISEA.COM			NO	 	
2013	NO	99692NSNC POUCH	UNISEA INC	88 SALMON WAY	DUTCH HARBOR	ALEUTIANS WEST	AK	996920008			YES	NO	NO	NO								311712						53.878858	-166.553496	069572279								NIPPON SUISAN USA		1313211108550	007782505	CHLORINE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	GREGG.BISHOP@UNISEA.COM			NO	 	
2013	NO	99692NSNC POUCH	UNISEA INC	88 SALMON WAY	DUTCH HARBOR	ALEUTIANS WEST	AK	996920008			YES	NO	NO	NO								311712						53.878858	-166.553496	069572279								NIPPON SUISAN USA		1313211108562	007697372	NITRIC ACID	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	GREGG.BISHOP@UNISEA.COM			NO	 	
2013	NO	99506SDDSF11530	US DOD USAF JOINT BASE ELMENDORF-RICHARDSON	6326 ARCTIC WARRIOR DR	ELMENDORF AFB	ANCHORAGE	AK	995063221			NO	YES	YES	NO								928110						61.25416	-149.7917									US DEPARTMENT OF DEFENSE		1313211401462	N420	LEAD COMPOUNDS	PBT	Pounds																		12066	23327.6	25000	25000	0	0	0	0	0	0	0	0	0	0	0	0	1880	4710	4700	4700	0	0	0	0	0	0	0	0		1.93	NA	NA																															0	0	0	0	12066	23327.6	25000	25000	0	0	0	0	0	0	0	0	YES	ROBERT.HALL.52@US.AF.MIL			YES	 	
2013	NO	99506SDDSF11530	US DOD USAF JOINT BASE ELMENDORF-RICHARDSON	6326 ARCTIC WARRIOR DR	ELMENDORF AFB	ANCHORAGE	AK	995063221			NO	YES	YES	NO								928110						61.25416	-149.7917									US DEPARTMENT OF DEFENSE		1313211401450	007440508	COPPER	TRI	Pounds																		41212	82365	85000	85000	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	500	0	0	0	0	0	0	0	0		2	NA	NA																															0	0	0	0	41212	82365	85000	85000	0	0	0	0	0	0	0	0	YES	ROBERT.HALL.52@US.AF.MIL			YES	 	
2013	NO	9974WSBLLC1RIVE	USIBELLI COAL MINE INC	100 RIVER RD	HEALY	DENALI	AK	99743			YES	NO	NO	NO								212111						63.907875	-148.935655	002848745								USIBELLI COAL MINE INC.		1313211139643	N770	VANADIUM COMPOUNDS	TRI	Pounds																		25248	54433	54433	108866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	25248	54433	54433	108866	0	0	0	0	0	0	0	0	NO	TAMMY@USIBELLI.COM			YES	 	
2013	NO	9974WSBLLC1RIVE	USIBELLI COAL MINE INC	100 RIVER RD	HEALY	DENALI	AK	99743			YES	NO	NO	NO								212111						63.907875	-148.935655	002848745								USIBELLI COAL MINE INC.		1313211139631	N450	MANGANESE COMPOUNDS	TRI	Pounds																		12824	16672	16672	33343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	12824	16672	16672	33343	0	0	0	0	0	0	0	0	NO	TAMMY@USIBELLI.COM			YES	 	
2013	NO	9974WSBLLC1RIVE	USIBELLI COAL MINE INC	100 RIVER RD	HEALY	DENALI	AK	99743			YES	NO	NO	NO								212111						63.907875	-148.935655	002848745								USIBELLI COAL MINE INC.		1313211139629	N420	LEAD COMPOUNDS	PBT	Pounds																		347.6	356.5	357	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	347.6	356.5	357	713	0	0	0	0	0	0	0	0	NO	TAMMY@USIBELLI.COM			YES	 	
2013	NO	9974WSBLLC1RIVE	USIBELLI COAL MINE INC	100 RIVER RD	HEALY	DENALI	AK	99743			YES	NO	NO	NO								212111						63.907875	-148.935655	002848745								USIBELLI COAL MINE INC.		1313211139617	N040	BARIUM COMPOUNDS	TRI	Pounds																		50670	62652	62652	125305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	50670	62652	62652	125305	0	0	0	0	0	0	0	0	NO	TAMMY@USIBELLI.COM			YES	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			YES	NO	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316601	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		.105	.098	.102	.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	.105	.098	.102	.102	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			NO	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			YES	NO	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316587	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			NO	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			YES	NO	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316649	N458	MERCURY COMPOUNDS	PBT	Pounds																		9.3	8.9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	9.3	8.9	9	9	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			YES	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			YES	NO	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316637	N450	MANGANESE COMPOUNDS	TRI	Pounds																		30229.8	28929.1	29083	29083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															30145	28848	29000	29000	84.8	81.1	83	83	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			YES	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			YES	NO	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316652	000091203	NAPHTHALENE	TRI	Pounds																		3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			NO	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			YES	NO	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316664	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	9	9	9	9	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			NO	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			YES	NO	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316625	000100414	ETHYLBENZENE	TRI	Pounds																		17	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	17	17	17	17	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			NO	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			NO	YES	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316563	N040	BARIUM COMPOUNDS	TRI	Pounds																		50	9	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	50	9	10	10	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			YES	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			NO	YES	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316575	N420	LEAD COMPOUNDS	PBT	Pounds																		3125.4	2300.2	2300	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	3125.4	2300.2	2300	2300	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			YES	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			NO	YES	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316613	N420	LEAD COMPOUNDS	PBT	Pounds																		526.2	502.7	512	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															452.3	432.9	440	440	73.9	69.8	72	72	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			YES	 	
2013	NO	99702LSNRF2258C	US DOD USAF EIELSON AFB AK	2310 CENTRAL AVE STE 100	EIELSON AFB	FAIRBANKS NORTH STAR	AK	997022299			NO	YES	YES	NO								928110						64.67145	-147.0492									US DEPARTMENT OF DEFENSE		1313211316599	N040	BARIUM COMPOUNDS	TRI	Pounds																		90126	86251	87700	87700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															88396	84595	86000	86000	1730	1656	1700	1700	0	0	0	0	0	0	0	0	YES	ELIAS.ZANI.1@US.AF.MIL			YES	 	
2013	NO	99703DYNTL3564N	DOYON UTILITIES FT WAINWRIGHT AK	3564 NEELY RD	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	99703			YES	NO	NO	NO								221330						64.82773	-147.633848	809790418								DOYON UTILITIES LLC	809790418	1313211058627	N450	MANGANESE COMPOUNDS	TRI	Pounds																		35524.6131	32421.083	32422	32422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.91	NA	NA																															0	0	0	0	74.6131	68.083	69	69	35450	32353	32353	32353	0	0	0	0	NO	KHOOK@DOYONUTILITIES.COM			YES	 	
2013	NO	99703DYNTL3564N	DOYON UTILITIES FT WAINWRIGHT AK	3564 NEELY RD	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	99703			YES	NO	NO	NO								221330						64.82773	-147.633848	809790418								DOYON UTILITIES LLC	809790418	1313211058639	N458	MERCURY COMPOUNDS	PBT	Pounds																		32.0000024	29.2000023	29.4	29.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.91	NA	NA																															0	0	0	0	2.6800024	2.4400023	2.4	2.4	29.32	26.76	27	27	0	0	0	0	NO	KHOOK@DOYONUTILITIES.COM			YES	 	
2013	NO	99703DYNTL3564N	DOYON UTILITIES FT WAINWRIGHT AK	3564 NEELY RD	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	99703			YES	NO	NO	NO								221330						64.82773	-147.633848	809790418								DOYON UTILITIES LLC	809790418	1313211058603	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		40173.003065	37884.003	37884	37884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.94	NA	NA																															0	0	0	0	40173.003065	37884.003	37884	37884	0	0	0	0	0	0	0	0	NO	KHOOK@DOYONUTILITIES.COM			NO	 	
2013	NO	99703DYNTL3564N	DOYON UTILITIES FT WAINWRIGHT AK	3564 NEELY RD	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	99703			YES	NO	NO	NO								221330						64.82773	-147.633848	809790418								DOYON UTILITIES LLC	809790418	1313211058615	N420	LEAD COMPOUNDS	PBT	Pounds																		2467.9602	2252.3002	2252.1	2252.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.91	NA	NA																															0	0	0	0	12.1902	11.1202	11.1	11.1	2455.77	2241.18	2241	2241	0	0	0	0	NO	KHOOK@DOYONUTILITIES.COM			YES	 	
2013	NO	99703DYNTL3564N	DOYON UTILITIES FT WAINWRIGHT AK	3564 NEELY RD	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	99703			YES	NO	NO	NO								221330						64.82773	-147.633848	809790418								DOYON UTILITIES LLC	809790418	1313211058589	N040	BARIUM COMPOUNDS	TRI	Pounds																		104203.008	95097.0076	95097	95097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.91	NA	NA																															0	0	0	0	1047.008	956.0076	956	956	103156	94141	94141	94141	0	0	0	0	NO	KHOOK@DOYONUTILITIES.COM			YES	 	
2013	NO	99703DYNTL3564N	DOYON UTILITIES FT WAINWRIGHT AK	3564 NEELY RD	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	99703			YES	NO	NO	NO								221330						64.82773	-147.633848	809790418								DOYON UTILITIES LLC	809790418	1313211058591	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		.353	.323	.32	.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.91	NA	NA																															0	0	0	0	.353	.323	.32	.32	0	0	0	0	0	0	0	0	NO	KHOOK@DOYONUTILITIES.COM			NO	 	
2013	NO	99731DYNTL611E5	DOYON UTILITIES FT GREELY AK	611 E 5TH ST	FORT GREELY	SOUTHEAST FAIRBANKS	AK	99731			YES	NO	NO	NO								221330						63.957229	-145.737151	809790418								DOYON UTILITIES LLC	809790418	1313211058577	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		.51	.43	.43	.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.84	NA	NA																															0	0	0	0	.51	.43	.43	.43	0	0	0	0	0	0	0	0	NO	KHOOK@DOYONUTILITIES.COM			NO	 	
